user_id,f_name,l_name,gmail,aud,gender,income
EA83360D-C83F-E2A2-676C-495E9A76D9B4,Roth,James,Roth.James@gmail.com,C,M,A
4DA56466-200B-724D-B8AA-F6382F9EC295,Caesar,Lambert,Caesar.Lambert@gmail.com,A,M,D
CC503213-98ED-4CD4-472D-F4AAC363C604,Carson,Avila,Carson.Avila@gmail.com,B,M,D
55170512-C4E6-D475-94B8-7DFEFE928CF1,Merrill,Alvarado,Merrill.Alvarado@gmail.com,C,M,D
C613C109-DF59-1158-44BD-326379826A8F,Christian,Alford,Christian.Alford@gmail.com,A,M,D
576BBF44-5643-D792-B676-96344ED06A89,Mark,Prince,Mark.Prince@gmail.com,B,M,A
8E41BE20-C672-AEC4-CC33-E2C8742CC2C7,Connor,Mclean,Connor.Mclean@gmail.com,C,M,D
273FE59A-2E05-052A-E397-30F54CF83EBE,Armando,Ingram,Armando.Ingram@gmail.com,A,M,A
1A64703B-FD52-6F9D-8644-24E624F40B84,Julian,Pennington,Julian.Pennington@gmail.com,B,M,D
ECF8956F-B872-87EE-8E75-E4E382961C31,Josiah,Lowery,Josiah.Lowery@gmail.com,C,M,D
50930C1F-2EC4-BB14-D809-7328DC1D10AF,Paul,Hines,Paul.Hines@gmail.com,A,M,C
AFB47308-C2FF-93AE-78EB-3CB23E6DDE68,Boris,Beach,Boris.Beach@gmail.com,B,M,B
C550CAF6-B0BB-F195-067A-64AA6C48091E,Vernon,Nelson,Vernon.Nelson@gmail.com,C,M,B
681DFC61-0E27-12D2-9CE6-0D4A3949625D,Gregory,Alvarez,Gregory.Alvarez@gmail.com,A,M,A
A9304BBC-4DA7-3305-1C14-5F2A79B0C7D7,Damon,Howell,Damon.Howell@gmail.com,B,M,D
E9CA99C8-8A66-0478-B621-5E5D368F8AB7,Phillip,Sheppard,Phillip.Sheppard@gmail.com,C,M,B
A80812EE-CA11-5837-1343-34D5AEC90538,Dorian,Carney,Dorian.Carney@gmail.com,A,M,D
D3A111F2-4FB3-7F5D-9C4D-6D9C1501A26B,Slade,Browning,Slade.Browning@gmail.com,B,M,A
0135187B-DD08-1926-F2BD-C83241777C41,Otto,Martin,Otto.Martin@gmail.com,C,M,A
C2C1895A-8309-ADFD-3500-1BB389BC8C10,Ulric,Burch,Ulric.Burch@gmail.com,A,M,C
FF9A7961-319B-EA2D-AAAD-09E2ABC9068C,Xanthus,Osborne,Xanthus.Osborne@gmail.com,B,M,D
BD7F4109-31E2-5EAA-78A6-AA27346F615A,Tobias,Mcintyre,Tobias.Mcintyre@gmail.com,C,M,A
1CF873CB-61A0-8BE4-BFEE-BE17DBFBBA30,Barclay,Wilder,Barclay.Wilder@gmail.com,A,M,C
4F5C6E5A-936A-45DA-B3C2-A7BEE4949C6A,Matthew,Estes,Matthew.Estes@gmail.com,B,M,C
DB8D837D-59F7-787C-07A1-A418C6342C6A,Garrett,Camacho,Garrett.Camacho@gmail.com,C,M,D
8A7100BB-B478-C3B6-ADB9-FD1313B8092B,Hector,Glass,Hector.Glass@gmail.com,A,M,C
2E3D3B75-7961-FD3A-C425-71C5107BB431,Tarik,Hines,Tarik.Hines@gmail.com,B,M,C
B3B26D54-E2A3-3BEB-B363-39629A84C4D7,Kyle,Buck,Kyle.Buck@gmail.com,C,M,A
114CAA78-C6E3-31E4-EB81-E990D4A3B3C2,Fuller,Nicholson,Fuller.Nicholson@gmail.com,A,M,B
0AF5F4B6-7189-202F-19B7-47367548B190,Reuben,Hoover,Reuben.Hoover@gmail.com,B,M,D
F1C88A28-D97A-FE89-AFAD-9DEF306B7B06,Noble,Greer,Noble.Greer@gmail.com,C,M,C
84EC3F75-8AE7-EEBA-96B1-F0081A866D2B,Jesse,Gomez,Jesse.Gomez@gmail.com,A,M,C
0A024BE2-8819-735C-0398-9F2730C1D377,Slade,Maddox,Slade.Maddox@gmail.com,B,M,B
30C587F9-5D50-A39D-335C-CDB3DB857156,Vance,Lester,Vance.Lester@gmail.com,C,M,A
FA750712-9122-0B3B-7891-5293724FBA7E,Perry,Torres,Perry.Torres@gmail.com,A,M,B
88570A35-5038-1394-6760-792316983E1A,Aidan,Snider,Aidan.Snider@gmail.com,B,M,C
5B34FAA0-31FB-CE80-FCD0-3CCA041829B3,Devin,Wiley,Devin.Wiley@gmail.com,C,M,C
12DF5720-EE90-46C7-BC6D-9626F88621A1,Lars,Ramsey,Lars.Ramsey@gmail.com,A,M,D
5EE1883F-F12F-5730-C8A7-0F498BEC51CB,Louis,Medina,Louis.Medina@gmail.com,B,M,A
14FE1637-4EF1-8A4D-639D-03942DF3DD0D,Jin,Downs,Jin.Downs@gmail.com,C,M,B
DE78FCDF-444E-0834-A857-BF131991175E,Lamar,Drake,Lamar.Drake@gmail.com,A,M,C
FF716786-C538-E211-2F26-0E84CB656682,Lionel,Moran,Lionel.Moran@gmail.com,B,M,D
C8C6B4B1-BB92-0FDE-7A56-D101FC9CA351,Armando,Barron,Armando.Barron@gmail.com,C,M,D
56D9E0CB-C8A5-E0D3-07E9-3508BD131F2C,Beau,Pope,Beau.Pope@gmail.com,A,M,C
12193C4E-014A-ECAD-F9E5-DEA74E21B5D7,Travis,Spencer,Travis.Spencer@gmail.com,B,M,B
A37FAA71-D0A8-2944-D53D-9E50B0BAA5F9,Marsden,Watts,Marsden.Watts@gmail.com,C,M,D
88AB0A9E-2FAC-041F-2118-F5DA44F394CA,John,Dorsey,John.Dorsey@gmail.com,A,M,D
B59865AB-BA38-B122-D162-8114B199CC0F,Jelani,Oneil,Jelani.Oneil@gmail.com,B,M,B
E8EAB768-14D0-4993-6C64-1B06F513694B,Cade,Cameron,Cade.Cameron@gmail.com,C,M,B
95AD61CA-0862-09CB-498E-58EC846C912E,Warren,Atkins,Warren.Atkins@gmail.com,A,M,A
2488A991-1447-1B17-5535-6BE06CA00D98,Slade,Barlow,Slade.Barlow@gmail.com,B,M,B
E8DF72B4-7C55-3396-FFB6-C5F367CD9525,Zephania,Carpenter,Zephania.Carpenter@gmail.com,C,M,D
52E14F8E-5A22-95BB-DDE3-7C08EADCB97D,Octavius,Gill,Octavius.Gill@gmail.com,A,M,A
AC8C47F9-C8C2-1870-022A-AD5B90B1D12B,Alexander,Goff,Alexander.Goff@gmail.com,B,M,C
C40B8EFE-B560-9E00-4883-3C53E73B4235,Jordan,Oneil,Jordan.Oneil@gmail.com,C,M,B
A46A440D-F5F1-1D0C-679F-DEA9EB388962,Aaron,Warren,Aaron.Warren@gmail.com,A,M,C
2BCEF06F-5953-F4E1-5881-14ACA6317E3B,Solomon,Nguyen,Solomon.Nguyen@gmail.com,B,M,A
CC698BD3-FD29-A69C-C30F-D6907FF1F471,Gavin,Durham,Gavin.Durham@gmail.com,C,M,A
E8C08556-80E2-D013-FA22-E84D47D11A12,Ray,Barnett,Ray.Barnett@gmail.com,A,M,D
EE9DD450-B503-8568-FFFD-A22C0AF16929,Malcolm,Knox,Malcolm.Knox@gmail.com,B,M,D
9D1F9624-82B9-A640-A56A-BF5DE8E5BAA8,Kermit,Crosby,Kermit.Crosby@gmail.com,C,M,A
AB3F135E-8E13-C72B-8601-021435622D98,Herman,Christensen,Herman.Christensen@gmail.com,A,M,C
F500D4CA-1A75-5E48-3191-55555282624E,Dieter,Cash,Dieter.Cash@gmail.com,B,M,A
08DA44AE-B0FE-0743-A719-C9FCD65170B4,Aidan,Owen,Aidan.Owen@gmail.com,C,M,D
7A1BC263-B3B7-00BA-ED53-FBA14C69BD0F,Paul,Silva,Paul.Silva@gmail.com,A,M,B
F965AF12-BB05-5C5A-8781-76A493B61577,Joseph,Pittman,Joseph.Pittman@gmail.com,B,M,A
3CE0AA71-DA79-A7F1-C142-8D8A91876660,Hayes,Clarke,Hayes.Clarke@gmail.com,C,M,D
FD5886E9-8342-F55A-844B-6FD9E922EA58,Micah,Caldwell,Micah.Caldwell@gmail.com,A,M,A
5266A00F-5A14-6002-E331-D64A51BF474A,Jin,Obrien,Jin.Obrien@gmail.com,B,M,D
756A029D-0B2B-1DB0-B9BF-05D0CE737434,Donovan,Salinas,Donovan.Salinas@gmail.com,C,M,D
AA4B8438-1DEA-0445-DADE-BE528F0A8A2D,Drake,Rhodes,Drake.Rhodes@gmail.com,A,M,B
45D80E8E-0A32-DB6F-F701-B9F4955D7D35,Jerome,Leonard,Jerome.Leonard@gmail.com,B,M,D
9B79598B-D072-42E7-09BE-7F20D334FD87,Lev,Robles,Lev.Robles@gmail.com,C,M,D
244DBCA0-B45E-E620-4960-12A4A37D9982,Brett,Dillon,Brett.Dillon@gmail.com,A,M,B
A728E321-580F-3929-B209-D472D76DDF3F,Lev,Gonzalez,Lev.Gonzalez@gmail.com,B,M,A
6DD34FEB-46F4-C5CC-5272-BFED20664A9F,Arsenio,Acosta,Arsenio.Acosta@gmail.com,C,M,D
504A0CCE-7798-33F7-B029-0D5E876D7EDF,Aquila,Meadows,Aquila.Meadows@gmail.com,A,M,C
D1CEA247-1C96-0887-4D83-0826B375B228,Graham,Fernandez,Graham.Fernandez@gmail.com,B,M,B
401CC909-1FEE-9392-04B8-E23B2E20DEBB,Zeph,Smith,Zeph.Smith@gmail.com,C,M,C
0ECA3CBD-D5C5-78D5-0E45-3762F9308BB4,Aidan,Walsh,Aidan.Walsh@gmail.com,A,M,A
469EA017-1036-F52D-F7A2-EAE643D76E46,Rooney,Harvey,Rooney.Harvey@gmail.com,B,M,A
EA26414F-8523-D505-A0E1-E8E910C5862D,Harding,Pace,Harding.Pace@gmail.com,C,M,A
D05C8EE3-BD88-0E0C-15F3-7CA3300EB684,Jeremy,Riddle,Jeremy.Riddle@gmail.com,A,M,A
4E6362DA-36B1-0B91-C23B-82DB317838F3,Barrett,Vasquez,Barrett.Vasquez@gmail.com,B,M,A
545BC06C-6B69-F10E-DB26-C8B8F29FBFB4,Sylvester,Pate,Sylvester.Pate@gmail.com,C,M,A
6FB6082E-4F81-ED0A-977F-EDE1FD45D65B,Garth,Huber,Garth.Huber@gmail.com,A,M,D
2CC69B8C-61B5-5AE1-B86D-F2241C47DE72,Channing,Delaney,Channing.Delaney@gmail.com,B,M,A
19EE2EF4-B782-41F2-2A9C-DB88AF635187,Anthony,George,Anthony.George@gmail.com,C,M,D
381B3419-C8A1-D04C-1799-5B2214BA33C0,Jonah,Joseph,Jonah.Joseph@gmail.com,A,M,B
A80AADEF-2570-9E00-791F-80D226058380,Vaughan,Mccoy,Vaughan.Mccoy@gmail.com,B,M,C
664587DE-6DDE-AAA1-8971-AE317B2C9416,Cairo,Harmon,Cairo.Harmon@gmail.com,C,M,A
AAD34287-C42D-83B9-DD43-A930DA463038,Raja,Hernandez,Raja.Hernandez@gmail.com,A,M,B
43A4178D-11E2-851F-D76F-CC261EE0E293,Byron,King,Byron.King@gmail.com,B,M,C
5DAC942A-6165-F63E-7945-10F5B6AA22C2,Tate,Schroeder,Tate.Schroeder@gmail.com,C,M,D
37866C13-C615-6C70-2C80-D3499AF12B09,Herman,Higgins,Herman.Higgins@gmail.com,A,M,A
26AAC2D7-5BB1-4DCB-C3FE-0CDAFBE21BEB,Lionel,Potter,Lionel.Potter@gmail.com,B,M,C
03438F9E-AAC8-DD13-DE48-BCE50802CDB0,Edan,Jordan,Edan.Jordan@gmail.com,C,M,B
9D0F3ADC-D66B-1251-C06E-9DC14BB031AF,Judah,Fuller,Judah.Fuller@gmail.com,A,M,B
3222BB36-5C41-63B7-215C-BC41FBE04B3C,Ulysses,Sullivan,Ulysses.Sullivan@gmail.com,B,M,B
4D0BBE96-DD10-922F-528A-0A4FB27C1B04,Elton,Schwartz,Elton.Schwartz@gmail.com,C,M,C
BD72DB6F-9D57-0F05-893A-4C763E66FBBD,Rigel,Salazar,Rigel.Salazar@gmail.com,A,M,D
EA1640E2-96A8-BF72-CFBF-4A2B1F457C23,Nicholas,Pennington,Nicholas.Pennington@gmail.com,B,M,A
40A8D003-38AE-C036-92A8-B83C7EF25F74,Hedley,Griffith,Hedley.Griffith@gmail.com,C,M,D
6ABFE2CA-E111-E3DD-3EC6-5495F0E3C8E6,Laith,Santos,Laith.Santos@gmail.com,A,M,B
6A6A0BC1-9AB2-C9F3-6AD4-5D22AC2802B5,Flynn,Wells,Flynn.Wells@gmail.com,B,M,B
480D6515-30BF-A1B3-3A21-567B8F39FCAF,Gary,Mills,Gary.Mills@gmail.com,C,M,B
64B19570-B28B-EC0F-AA16-6FDEA0AA74D8,Rooney,Mcconnell,Rooney.Mcconnell@gmail.com,A,M,A
B0403D6F-DA39-F1E6-B039-B1A3E2814418,Hop,Mitchell,Hop.Mitchell@gmail.com,B,M,A
379B8689-0996-8BCF-1C4B-C1A7871BC36C,Mannix,Quinn,Mannix.Quinn@gmail.com,C,M,B
4E7E2C36-0D97-3D71-692F-56958B9C36E0,Caleb,Bass,Caleb.Bass@gmail.com,A,M,C
83BB8B9A-CA68-FF1A-41E1-95A53B4ABF1D,Nolan,Howard,Nolan.Howard@gmail.com,B,M,D
E91683BD-01E2-AD98-88BF-05BBEBCFBDFB,Merritt,Rogers,Merritt.Rogers@gmail.com,C,M,B
E1A96235-95A2-8F8A-AD32-2DC7351DA14E,Brendan,Snider,Brendan.Snider@gmail.com,A,M,D
04CF3B6B-5BF9-A7F8-CA84-FEDC8BA43B11,Addison,Phillips,Addison.Phillips@gmail.com,B,M,C
093C36F2-BB4B-DC08-DB11-0EBE6A482BEE,Bert,Baxter,Bert.Baxter@gmail.com,C,M,D
9E33BC38-8438-355A-0410-1AEBCC59386B,Ignatius,Howell,Ignatius.Howell@gmail.com,A,M,C
1FAFBD5A-983B-281A-98D4-22E747EE9A5F,Amal,Adkins,Amal.Adkins@gmail.com,B,M,A
7222E6CC-A6A9-CBAD-6B63-24C3AC3229BE,Francis,Raymond,Francis.Raymond@gmail.com,C,M,B
3BBE7B2B-5C92-7980-EC00-B2E9AA17D889,Gavin,Drake,Gavin.Drake@gmail.com,A,M,A
F245939A-A9A6-A5C7-7C59-83211DFC98BB,Rudyard,Nicholson,Rudyard.Nicholson@gmail.com,B,M,A
38CC2B8B-D87A-85C4-C51D-68A8753D29DF,Lane,Burgess,Lane.Burgess@gmail.com,C,M,C
FA4CEB4B-E6F2-9E18-CC93-EFFFB5076DA8,Gareth,Shields,Gareth.Shields@gmail.com,A,M,A
9EB7CC42-4EA8-A913-1829-699F2DB5B8C0,Quinn,Townsend,Quinn.Townsend@gmail.com,B,M,B
76FB4C8B-DA00-F55A-14D9-726278091AD3,Abdul,Cortez,Abdul.Cortez@gmail.com,C,M,A
63D1F2C0-7695-E48F-DF55-7D792F6418B1,August,Snow,August.Snow@gmail.com,A,M,A
2CC42103-A6C6-7E90-F2C2-D27A0666D360,Logan,Clayton,Logan.Clayton@gmail.com,B,M,D
A7C58718-751D-B88A-3C2B-232C3B4ECA97,Simon,Snow,Simon.Snow@gmail.com,C,M,D
A175C19D-C51C-FC82-5DFC-CE36232DDA29,Beck,Wagner,Beck.Wagner@gmail.com,A,M,A
FA95790A-641B-EF07-4CCA-C26D91276C2E,Gannon,Burnett,Gannon.Burnett@gmail.com,B,M,D
18B85B15-413A-502A-5F2E-FC44B6AB2DDD,Isaiah,Vasquez,Isaiah.Vasquez@gmail.com,C,M,D
94B0365A-0119-A5E4-E4C7-E4BC02C999E7,Zane,Nunez,Zane.Nunez@gmail.com,A,M,B
A9C96914-69C4-5664-5E79-DA6F196592E3,Wyatt,Padilla,Wyatt.Padilla@gmail.com,B,M,D
8F6B2E93-E10F-2767-FBAF-92C58AFDF543,Baxter,Kaufman,Baxter.Kaufman@gmail.com,C,M,B
5C9912F4-9F9F-AE4F-98C8-6B22F915930C,Noble,Terry,Noble.Terry@gmail.com,A,M,A
D1B309FF-915D-C78F-EC70-A292B590CB27,Colton,Torres,Colton.Torres@gmail.com,B,M,D
B70CDC6D-9025-F8A7-F042-BA8DB8A225F5,Ulysses,Cook,Ulysses.Cook@gmail.com,C,M,B
978C153C-F499-CDA9-8A60-99273E797535,Jarrod,Richmond,Jarrod.Richmond@gmail.com,A,M,A
DB2F6BCD-5C54-8687-ACD9-B97DE57E3037,Len,Molina,Len.Molina@gmail.com,B,M,A
1490BF87-46A3-BA73-D8DF-10FE93C9493D,Yoshio,Gonzalez,Yoshio.Gonzalez@gmail.com,C,M,C
C04B0168-2722-B557-E4C3-823E05FF0FF8,Odysseus,Hayes,Odysseus.Hayes@gmail.com,A,M,A
E0D67A97-5A3B-9F4E-0B7B-F6D07A280C71,Patrick,Trujillo,Patrick.Trujillo@gmail.com,B,M,D
E1945881-B706-F105-362A-898BEB2553B6,Eric,Barrett,Eric.Barrett@gmail.com,C,M,A
189909F1-8836-BE76-8992-B589FCD09C7B,Clarke,Stone,Clarke.Stone@gmail.com,A,M,A
DC8435FB-9CB3-0212-688B-E80803AD37DD,Lester,Coleman,Lester.Coleman@gmail.com,B,M,A
B98D483B-A438-C84F-FD4C-3B8598DEEADB,Hayden,Mendez,Hayden.Mendez@gmail.com,C,M,A
D3E1EAEB-CE7F-FC72-1238-572B657E2FC3,Burton,Gray,Burton.Gray@gmail.com,A,M,A
DAE00930-9F8F-C5BC-2128-293B9B5888C3,Damon,Guerra,Damon.Guerra@gmail.com,B,M,B
FEB3AA54-4C16-5768-CAD1-113699BEE5DA,Emery,Pratt,Emery.Pratt@gmail.com,C,M,C
6CDE9357-A3B1-1AA1-FB8C-076166C926EE,Hamish,Wilkerson,Hamish.Wilkerson@gmail.com,A,M,C
B10BA085-47C3-C4A5-49F2-396C57CC01A7,Brenden,Suarez,Brenden.Suarez@gmail.com,B,M,C
96A7EFF7-7181-5601-87FE-6A8EFDFE1560,Neil,Slater,Neil.Slater@gmail.com,C,M,D
8F9A4C63-8F5E-081A-CB14-9880FDAD02B6,Rogan,Nichols,Rogan.Nichols@gmail.com,A,M,D
3B80F5C1-0902-9AEF-ACD7-7D90D5924788,Kenneth,Hudson,Kenneth.Hudson@gmail.com,B,M,A
9FD0C7F4-B486-F2D7-7A2D-9FF91DAB47D6,Ignatius,Robbins,Ignatius.Robbins@gmail.com,C,M,A
9BACF99C-CE8F-5132-E52A-CDB10F9279C2,Clayton,Cross,Clayton.Cross@gmail.com,A,M,B
1EBC95BD-CBC7-D0BE-D067-87F8EC9CBF50,Jamal,Bolton,Jamal.Bolton@gmail.com,B,M,C
2CC239BA-79A1-B10C-BBD1-DD9CA7AB1828,Robert,Hale,Robert.Hale@gmail.com,C,M,D
0B1F85BA-A36B-5F98-D307-6ABCBFCBB48D,Clarke,Compton,Clarke.Compton@gmail.com,A,M,B
1CED6B78-0830-032F-905F-44748A712217,Thaddeus,Noel,Thaddeus.Noel@gmail.com,B,M,C
51CC0799-009B-1900-DE03-B1390431EFFD,Rooney,Stevenson,Rooney.Stevenson@gmail.com,C,M,B
BF2EE02F-848A-E0AE-A535-1DC85132D501,Macaulay,Ware,Macaulay.Ware@gmail.com,A,M,C
85EFBF84-C750-BD07-D7B5-95CF45BC0DBD,Kevin,Hall,Kevin.Hall@gmail.com,B,M,B
BAC39827-C18F-1CA7-5152-19C1ACDC42C0,Calvin,Fitzpatrick,Calvin.Fitzpatrick@gmail.com,C,M,A
783C3C23-0962-7965-D62E-C8F471DDB68E,Quamar,Rollins,Quamar.Rollins@gmail.com,A,M,C
5E5076A3-1CD8-70F5-B469-A31C9B62CA40,Jordan,Dennis,Jordan.Dennis@gmail.com,B,M,C
679233E0-C5E4-77FD-9051-F78D75D14CB1,Carter,Stout,Carter.Stout@gmail.com,C,M,B
0BC7F178-8FC1-C4B7-64B3-5CF3A22E9B5D,Eagan,Spears,Eagan.Spears@gmail.com,A,M,D
2822A1D9-1D58-8CC8-473A-556FE920733D,Cameron,Maxwell,Cameron.Maxwell@gmail.com,B,M,A
ADFC2A37-82C7-9EE1-CDD7-5FDF4429D01B,Ciaran,Rocha,Ciaran.Rocha@gmail.com,C,M,C
59DE22EF-B14C-BDCF-4D3E-6F94DA2F60AE,Garth,Barrera,Garth.Barrera@gmail.com,A,M,B
6BDBFEBD-CAC4-0CD4-BEC8-E4A9E9B9DC18,Bruce,Ingram,Bruce.Ingram@gmail.com,B,M,D
873EE48E-2B85-B626-A953-2A79B8C24A48,Hilel,Farrell,Hilel.Farrell@gmail.com,C,M,C
32A6E2F5-F1E2-F0AF-2A3A-DD8335A6BDDC,Graiden,Phillips,Graiden.Phillips@gmail.com,A,M,D
1F374507-3E3F-1B7F-1AA7-55E1A3A02318,Kennan,Allison,Kennan.Allison@gmail.com,B,M,D
15957E25-8DCA-5726-F03B-3B6428CC6059,Forrest,Santana,Forrest.Santana@gmail.com,C,M,C
6C0AA81C-AB71-F00F-EFE8-5C45C835E79A,Hall,Gray,Hall.Gray@gmail.com,A,M,D
0BC59FD6-11FF-648A-0B66-682CE1AC9FE4,Carson,Stevenson,Carson.Stevenson@gmail.com,B,M,D
AA78E32A-F9E6-B7F8-B80F-FC7F8F73A075,Carl,Ferrell,Carl.Ferrell@gmail.com,C,M,B
22024C7E-9972-D57C-72FA-26CB8C77C875,Rafael,Rodriguez,Rafael.Rodriguez@gmail.com,A,M,C
8918D921-5BFD-69BC-C2F9-B8941DE14BA5,Quinn,Quinn,Quinn.Quinn@gmail.com,B,M,C
FD5C8E5D-30FF-A7C7-8D5E-4BEB8346D787,Flynn,Porter,Flynn.Porter@gmail.com,C,M,A
EE58E374-B159-E625-EC2D-57A0597FFC54,Eagan,Kinney,Eagan.Kinney@gmail.com,A,M,D
3BF36AB1-0888-52C5-9E6B-FF626ABE7F25,Barclay,Horton,Barclay.Horton@gmail.com,B,M,A
7A5476B5-BA8A-AF84-47DD-0F20C90DA648,Noble,Whitfield,Noble.Whitfield@gmail.com,C,M,A
19135BED-17AD-A9D1-6ED0-CC5BC3EB0F04,Kasper,Silva,Kasper.Silva@gmail.com,A,M,C
30C7732A-C32C-2084-B344-9BBA5B4F219A,Barrett,Horton,Barrett.Horton@gmail.com,B,M,C
283F366A-C028-4D52-94DF-55A8F105FE76,Grant,Moses,Grant.Moses@gmail.com,C,M,D
B5640B62-9610-9C0F-8E19-0D2181511992,Benjamin,Shepard,Benjamin.Shepard@gmail.com,A,M,A
3ED9535D-C86E-6EC3-19A8-DF703266CE7C,Gage,Macias,Gage.Macias@gmail.com,B,M,A
BBEBD267-505C-7F47-7E80-368356829E4E,Owen,Prince,Owen.Prince@gmail.com,C,M,C
2DBEFF4E-9AB0-8451-8174-A0B23EF40D3D,Jesse,Francis,Jesse.Francis@gmail.com,A,M,C
862EBAE5-4220-0511-0E74-E5627D581C83,Hakeem,Ward,Hakeem.Ward@gmail.com,B,M,B
8E2C1DD2-D236-3C97-E9D0-61FEC23A1BF3,Noble,Conway,Noble.Conway@gmail.com,C,M,A
28F8759B-A62E-FA4D-472E-CB35B1C03D9E,Elton,Baldwin,Elton.Baldwin@gmail.com,A,M,B
F39E1E55-3F7B-3B16-6FD4-3111F4C130CE,Dean,Parrish,Dean.Parrish@gmail.com,B,M,A
3835F2D6-BF08-A762-BEE6-5C0F0714211C,Jonas,Riley,Jonas.Riley@gmail.com,C,M,A
551D4BE3-2E60-E12D-C9DB-760CC7D91617,Abdul,Williamson,Abdul.Williamson@gmail.com,A,M,A
116AB183-1F4D-636D-C311-9E22CAF77DCD,Kareem,Whitaker,Kareem.Whitaker@gmail.com,B,M,C
01FC89C7-E842-A866-2C29-68A8E7A941D5,Hilel,Olsen,Hilel.Olsen@gmail.com,C,M,A
0A686667-3398-F608-E3F7-DDF36628A018,Marvin,Dunn,Marvin.Dunn@gmail.com,A,M,D
B8092488-580A-0758-8DCA-4F9602B8F907,Leonard,Graham,Leonard.Graham@gmail.com,B,M,B
8D2F5E9C-20E3-A512-B42B-5511DADF5D9E,Rahim,Morris,Rahim.Morris@gmail.com,C,M,D
4EFA0800-05E0-9759-47D6-F91DC018A6E3,Lucas,Lynn,Lucas.Lynn@gmail.com,A,M,A
0DCC2A35-28DD-C9DC-FCF2-5465013F0E4F,Abdul,Yang,Abdul.Yang@gmail.com,B,M,A
D823D633-847E-31B4-4957-2DC3650A86A7,Guy,Foster,Guy.Foster@gmail.com,C,M,C
996C50C2-37B8-E4BB-D286-010C28D7A645,Knox,Gould,Knox.Gould@gmail.com,A,M,A
4CBB0731-C47A-BA41-BC79-646D95FF5951,Trevor,Dyer,Trevor.Dyer@gmail.com,B,M,B
09CF7D76-55E8-7ACE-CF30-94FA897F7090,Raymond,Knapp,Raymond.Knapp@gmail.com,C,M,C
98D67943-7C4A-45BD-6681-F615A88A92A6,Jermaine,Powell,Jermaine.Powell@gmail.com,A,M,B
D17C73D1-9CC4-48C7-562A-9383E3B1BCED,Nigel,Pruitt,Nigel.Pruitt@gmail.com,B,M,C
584A0EA6-D1B6-6475-87A2-E78D8A5E4A98,Lewis,Frazier,Lewis.Frazier@gmail.com,C,M,D
6D3662A8-139D-A90C-3027-FDEE8C55A26C,Kevin,Bartlett,Kevin.Bartlett@gmail.com,A,M,C
135654EF-7607-9BA7-228C-20A1D3262370,Samson,Peck,Samson.Peck@gmail.com,B,M,A
F45FBD35-7CA2-5846-6F51-5BD8C65974E0,Emerson,Galloway,Emerson.Galloway@gmail.com,C,M,C
F04C0B73-0711-4F0C-126B-299834BC62D1,Kaseem,Brennan,Kaseem.Brennan@gmail.com,A,M,D
52B50925-F08C-339A-53E1-D9EC6A30F563,Dustin,Flynn,Dustin.Flynn@gmail.com,B,M,D
B6EC305D-E759-AB13-8CE8-613C4352049F,Colorado,Murphy,Colorado.Murphy@gmail.com,C,M,C
C38AFFE9-587C-CA1F-B5A9-36F408CFF64E,Owen,Cameron,Owen.Cameron@gmail.com,A,M,C
78FA29DA-6EF5-73F8-2A67-D9FA202F14B6,Graiden,Blanchard,Graiden.Blanchard@gmail.com,B,M,C
1F93DDE5-5CD7-E62C-7D53-8811EED09282,Nero,Dyer,Nero.Dyer@gmail.com,C,M,B
BD96D689-E762-F49A-19E5-DD02D9330BF1,Duncan,Dudley,Duncan.Dudley@gmail.com,A,M,C
200D0948-292E-EB6C-6DF7-F84B61A50479,Gareth,Bright,Gareth.Bright@gmail.com,B,M,B
6ACB7279-F612-4A86-4AAC-C77238E73A85,Lucian,Hatfield,Lucian.Hatfield@gmail.com,C,M,C
ADAEA179-0D4D-478E-847D-59350C428F4E,Kibo,Stevenson,Kibo.Stevenson@gmail.com,A,M,D
5E1ED9B9-D274-99F4-285F-487A8DD4639E,Malachi,Houston,Malachi.Houston@gmail.com,B,M,B
83F48CB3-13E2-27F5-B056-6FD68BC8F6D5,Kevin,Mckay,Kevin.Mckay@gmail.com,C,M,D
EB3BE915-B630-14B0-733B-6B1119F5F29D,Curran,Mckenzie,Curran.Mckenzie@gmail.com,A,M,A
DBE0948A-1077-67B1-92BC-66D887F04A86,Malcolm,Graham,Malcolm.Graham@gmail.com,B,M,D
666BE5E1-51A3-0404-6829-162ED89CBE37,James,Fisher,James.Fisher@gmail.com,C,M,A
2229BD4C-FA48-E667-2EFC-9A21EC613954,Colton,Baxter,Colton.Baxter@gmail.com,A,M,B
6011999C-B476-26FA-0E85-463F5490A5CE,Upton,Callahan,Upton.Callahan@gmail.com,B,M,B
DE9551CC-5D75-8C98-BB05-6ED64B18C336,Lars,Lamb,Lars.Lamb@gmail.com,C,M,A
5A8B184C-125B-DFBF-E9BB-2A28F53D777D,Finn,Douglas,Finn.Douglas@gmail.com,A,M,A
58EDCA78-5F3F-A2F2-88A4-F76E9912ACA4,Wyatt,Buckley,Wyatt.Buckley@gmail.com,B,M,C
4D02C183-84A1-2C1D-C320-471AA3BB17AD,Odysseus,Rose,Odysseus.Rose@gmail.com,C,M,A
C70122AC-E265-6F02-67B5-F383AD3C202A,Malcolm,Barr,Malcolm.Barr@gmail.com,A,M,D
